District Name,Zone,Geographical Region,Development Region,Grade,Number of School
Sunsari,Kosi,Terai,Eastern,(9-10),0.0
Sunsari,Kosi,Terai,Eastern,(9-11),0.0
Sunsari,Kosi,Terai,Eastern,(9-12),0.0
Sunsari,Kosi,Terai,Eastern,(11-12),10.0
Surkhet,Bheri,Hill,Mid-Western,1.0,0.0
Surkhet,Bheri,Hill,Mid-Western,(1-2),1.0
Surkhet,Bheri,Hill,Mid-Western,(1-3),3.0
Surkhet,Bheri,Hill,Mid-Western,(1-4),2.0
Surkhet,Bheri,Hill,Mid-Western,(1-5),13.0
Surkhet,Bheri,Hill,Mid-Western,(1-6),2.0
Surkhet,Bheri,Hill,Mid-Western,(1-7),6.0
Surkhet,Bheri,Hill,Mid-Western,(1-8),6.0
Surkhet,Bheri,Hill,Mid-Western,(1-9),1.0
Surkhet,Bheri,Hill,Mid-Western,(1-10),5.0
Surkhet,Bheri,Hill,Mid-Western,(1-11),2.0
Surkhet,Bheri,Hill,Mid-Western,(1-12),7.0
Surkhet,Bheri,Hill,Mid-Western,(6-7),0.0
Surkhet,Bheri,Hill,Mid-Western,(6-8),0.0
Surkhet,Bheri,Hill,Mid-Western,(6-9),0.0
Surkhet,Bheri,Hill,Mid-Western,(6-10),0.0
Surkhet,Bheri,Hill,Mid-Western,(6-11),0.0
Surkhet,Bheri,Hill,Mid-Western,(6-12),0.0
Surkhet,Bheri,Hill,Mid-Western,(9-10),0.0
Surkhet,Bheri,Hill,Mid-Western,(9-11),0.0
Surkhet,Bheri,Hill,Mid-Western,(9-12),0.0
Surkhet,Bheri,Hill,Mid-Western,(11-12),1.0
Syangja,Gandaki,Hill,Western,1.0,1.0
Syangja,Gandaki,Hill,Western,(1-2),2.0
Syangja,Gandaki,Hill,Western,(1-3),3.0
Syangja,Gandaki,Hill,Western,(1-4),6.0
Syangja,Gandaki,Hill,Western,(1-5),16.0
Syangja,Gandaki,Hill,Western,(1-6),2.0
Syangja,Gandaki,Hill,Western,(1-7),6.0
Syangja,Gandaki,Hill,Western,(1-8),13.0
Syangja,Gandaki,Hill,Western,(1-9),4.0
Syangja,Gandaki,Hill,Western,(1-10),22.0
Syangja,Gandaki,Hill,Western,(1-11),0.0
Syangja,Gandaki,Hill,Western,(1-12),10.0
Syangja,Gandaki,Hill,Western,(6-7),0.0
Syangja,Gandaki,Hill,Western,(6-8),0.0
Syangja,Gandaki,Hill,Western,(6-9),0.0
Syangja,Gandaki,Hill,Western,(6-10),0.0
Syangja,Gandaki,Hill,Western,(6-11),0.0
Syangja,Gandaki,Hill,Western,(6-12),0.0
Syangja,Gandaki,Hill,Western,(9-10),0.0
Syangja,Gandaki,Hill,Western,(9-11),0.0
Syangja,Gandaki,Hill,Western,(9-12),0.0
Syangja,Gandaki,Hill,Western,(11-12),4.0
Tanahu,Gandaki,Hill,Western,1.0,0.0
Tanahu,Gandaki,Hill,Western,(1-2),2.0
Tanahu,Gandaki,Hill,Western,(1-3),3.0
Tanahu,Gandaki,Hill,Western,(1-4),3.0
Tanahu,Gandaki,Hill,Western,(1-5),15.0
Tanahu,Gandaki,Hill,Western,(1-6),7.0
Tanahu,Gandaki,Hill,Western,(1-7),11.0
Tanahu,Gandaki,Hill,Western,(1-8),24.0
Tanahu,Gandaki,Hill,Western,(1-9),2.0
Tanahu,Gandaki,Hill,Western,(1-10),28.0
Tanahu,Gandaki,Hill,Western,(1-11),1.0
Tanahu,Gandaki,Hill,Western,(1-12),10.0
Tanahu,Gandaki,Hill,Western,(6-7),0.0
Tanahu,Gandaki,Hill,Western,(6-8),0.0
Tanahu,Gandaki,Hill,Western,(6-9),0.0
Tanahu,Gandaki,Hill,Western,(6-10),0.0
Tanahu,Gandaki,Hill,Western,(6-11),0.0
Tanahu,Gandaki,Hill,Western,(6-12),0.0
Tanahu,Gandaki,Hill,Western,(9-10),0.0
Tanahu,Gandaki,Hill,Western,(9-11),0.0
Tanahu,Gandaki,Hill,Western,(9-12),0.0
Tanahu,Gandaki,Hill,Western,(11-12),5.0
Taplejung,Mechi,Mountain,Eastern,1.0,0.0
Taplejung,Mechi,Mountain,Eastern,(1-2),1.0
Taplejung,Mechi,Mountain,Eastern,(1-3),0.0
Taplejung,Mechi,Mountain,Eastern,(1-4),0.0
Taplejung,Mechi,Mountain,Eastern,(1-5),2.0
Taplejung,Mechi,Mountain,Eastern,(1-6),2.0
Taplejung,Mechi,Mountain,Eastern,(1-7),0.0
Taplejung,Mechi,Mountain,Eastern,(1-8),0.0
Taplejung,Mechi,Mountain,Eastern,(1-9),0.0
Taplejung,Mechi,Mountain,Eastern,(1-10),1.0
Taplejung,Mechi,Mountain,Eastern,(1-11),0.0
Taplejung,Mechi,Mountain,Eastern,(1-12),1.0
Taplejung,Mechi,Mountain,Eastern,(6-7),0.0
Taplejung,Mechi,Mountain,Eastern,(6-8),0.0
Taplejung,Mechi,Mountain,Eastern,(6-9),0.0
Taplejung,Mechi,Mountain,Eastern,(6-10),0.0
Taplejung,Mechi,Mountain,Eastern,(6-11),0.0
Taplejung,Mechi,Mountain,Eastern,(6-12),0.0
Taplejung,Mechi,Mountain,Eastern,(9-10),0.0
Taplejung,Mechi,Mountain,Eastern,(9-11),0.0
Taplejung,Mechi,Mountain,Eastern,(9-12),0.0
Taplejung,Mechi,Mountain,Eastern,(11-12),1.0
Terhathum,Kosi,Hill,Eastern,1.0,0.0
Terhathum,Kosi,Hill,Eastern,(1-2),0.0
Terhathum,Kosi,Hill,Eastern,(1-3),0.0
Terhathum,Kosi,Hill,Eastern,(1-4),0.0
Terhathum,Kosi,Hill,Eastern,(1-5),5.0
Terhathum,Kosi,Hill,Eastern,(1-6),0.0
Terhathum,Kosi,Hill,Eastern,(1-7),1.0
Terhathum,Kosi,Hill,Eastern,(1-8),1.0
Terhathum,Kosi,Hill,Eastern,(1-9),0.0
Terhathum,Kosi,Hill,Eastern,(1-10),5.0
Terhathum,Kosi,Hill,Eastern,(1-11),0.0
Terhathum,Kosi,Hill,Eastern,(1-12),0.0
Terhathum,Kosi,Hill,Eastern,(6-7),0.0
Terhathum,Kosi,Hill,Eastern,(6-8),0.0
Terhathum,Kosi,Hill,Eastern,(6-9),0.0
Terhathum,Kosi,Hill,Eastern,(6-10),0.0
Terhathum,Kosi,Hill,Eastern,(6-11),0.0
Terhathum,Kosi,Hill,Eastern,(6-12),0.0
Terhathum,Kosi,Hill,Eastern,(9-10),0.0
Terhathum,Kosi,Hill,Eastern,(9-11),0.0
Terhathum,Kosi,Hill,Eastern,(9-12),0.0
Terhathum,Kosi,Hill,Eastern,(11-12),1.0
Udayapur,Sagarmatha,Hill,Eastern,1.0,0.0
Udayapur,Sagarmatha,Hill,Eastern,(1-2),2.0
Udayapur,Sagarmatha,Hill,Eastern,(1-3),0.0
Udayapur,Sagarmatha,Hill,Eastern,(1-4),3.0
Udayapur,Sagarmatha,Hill,Eastern,(1-5),15.0
Udayapur,Sagarmatha,Hill,Eastern,(1-6),1.0
Udayapur,Sagarmatha,Hill,Eastern,(1-7),2.0
Udayapur,Sagarmatha,Hill,Eastern,(1-8),4.0
Udayapur,Sagarmatha,Hill,Eastern,(1-9),1.0
Udayapur,Sagarmatha,Hill,Eastern,(1-10),5.0
Udayapur,Sagarmatha,Hill,Eastern,(1-11),0.0
Udayapur,Sagarmatha,Hill,Eastern,(1-12),4.0
Udayapur,Sagarmatha,Hill,Eastern,(6-7),0.0
Udayapur,Sagarmatha,Hill,Eastern,(6-8),0.0
Udayapur,Sagarmatha,Hill,Eastern,(6-9),0.0
Udayapur,Sagarmatha,Hill,Eastern,(6-10),0.0
Udayapur,Sagarmatha,Hill,Eastern,(6-11),0.0
Udayapur,Sagarmatha,Hill,Eastern,(6-12),0.0
Udayapur,Sagarmatha,Hill,Eastern,(9-10),0.0
Udayapur,Sagarmatha,Hill,Eastern,(9-11),0.0
Udayapur,Sagarmatha,Hill,Eastern,(9-12),0.0
Udayapur,Sagarmatha,Hill,Eastern,(11-12),1.0
